filing_id	report_period	principal_name	principal_id	lobbyist_name	lobbyist_id	total_expenditure	is_current	filing_action	supersedes	n_positions	n_gifts	n_expenditures	extraction_warnings
20260105EUPA1459254	2025-09-01..2025-12-31	University Settlement	org-university-settlement	James P. Trakas	person-james-p-trakas	0.0	True	original		0	0	0	"[""This AER is an Executive Agency form (OLAC 'View Agent Executive AER'), not a Legislative Agent AER. The source covers executive agency lobbying activity (ORC executive regime), not the legislative regime (ORC §§101.70-101.79) referenced in the extraction brief. Section I discloses 'No agency decisions' and Section II reports 'No expenditures'. No positions or expenditure rows were emitted."", ""Reporting period label is 'Sep-Dec25'; mapped to 2025-09-01 through 2025-12-31. The OH legislative form uses tri-annual windows (May 31 / Sep 30 / Jan 31), but this executive form uses a Sep–Dec quarter. No exact start/end dates were stated in the source.""]"
20260106EUPA1459378	2025-09-01..2025-12-31	Ohio State Chiropractic Association	org-ohio-state-chiropractic-association	Matthew Forney	person-matthew-forney	0.0	True	original		1	0	0	"['This is an Executive Agency AER (not a Legislative AER). The filer lobbied an executive agency (Health), not the legislature. The schema does not have a dedicated field to distinguish executive vs. legislative regime; regime is noted here for human review.', ""Section I discloses an agency decision (Agency: Health; Decision Description: Chiropractic Loan Repayment Program; Decision/Rule #: not provided) rather than a bill/resolution. LobbyingPosition.bill_reference is left null because no bill number exists; the decision description is placed in the 'description' field and agency in 'general_issue_area' as the closest fit."", 'Decision/Rule # column is blank in the source; no rule number was captured.']"
20260106EUPA1459622	2025-09-01..2025-12-31	MAXIMUS, Inc	org-maximus-inc	Nathan Aichele	person-nathan-aichele	0.0	True	original		0	0	0	"[""This AER is an Executive Agency filing (not a Legislative Agent AER). The form header reads 'View Agent Executive AER' and Section I covers 'Executive Agency Lobbying Activity', not legislative bill/resolution advocacy. The regime noted in the extraction brief is ORC §§101.70-101.79 (legislative), but this document appears to fall under the executive lobbying regime. No schema field distinguishes executive vs. legislative AER type."", ""Reporting period label is 'Sep-Dec25'; interpreted as 2025-09-01 through 2025-12-31. Ohio executive AER periods do not always align with the legislative quarterly windows — period end date of 2025-12-31 is inferred, not explicitly stated."", ""Section I discloses 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II discloses 'No expenditures' — no LobbyingExpenditure rows emitted.""]"
20260106LUPA1459616	2025-09-01..2025-12-31	Holistic Alternative Recovery Trust (HART)	org-holistic-alternative-recovery-trust-hart	Nathan Aichele	person-nathan-aichele	3.5	True	original		1	0	1	"['Section II.D splits into three sub-amounts: Meals Under $50 ($3.50), Speaking Engagements ($0.00), National Conference Meals ($0.00). Schema supports only one entertainment row for Section D aggregate; sub-breakdown is lost. Only the non-zero sub-total ($3.50 for Meals Under $50) contributes to the emitted row.', ""Reporting period 'Sep-Dec25' does not align with a standard OH quarterly window (which typically ends Sep 30). Interpreted as September–December 2025 (2025-09-01 to 2025-12-31); human review recommended to confirm exact period boundaries.""]"
20260106LUPA1459734	2025-09-01..2025-12-31	Ohio Ambulance and Medical Transportation Association	org-ohio-ambulance-and-medical-transportation-association	Lauren Huddleston	person-lauren-huddleston	0.0	True	original		5	0	0	"[""Reporting period label is 'Sep-Dec25'; interpreted as 2025-09-01 through 2025-12-31. Ohio AER periods typically end Sep 30 or Dec 31; Dec 31 used as end date for this Sep–Dec window."", ""Section II states 'No expenditures' globally; no expenditure rows emitted for any sub-section (II.A, II.B, II.C, II.D).""]"
20260112EUPA1460212	2025-09-01..2025-12-31	Ohio Association of County Boards Serving People with Developmental Disabilities	org-ohio-association-of-county-boards-serving-people-with-developmental-disabilities	Monica Juenger	person-monica-juenger	0.0	True	original		31	0	0	"[""This is an Executive Agency AER (not a Legislative AER). The form title is 'View Agent Executive AER' and Section I discloses executive agency lobbying activity (agency decisions/rules), not legislative bills. The LobbyingFiling schema and extraction rules reference legislative bills; however, the disclosed items are executive agency rulemaking decisions. Each position's bill_reference was mapped to reference_type='regulation' where a rule number was provided, and reference_type='other' where only a descriptive topic was listed."", ""Rule 5123-4-03 ('In-service training for members of county boards of developmental disabilities') appears twice in the source under the Developmental Disabilities agency. Two separate LobbyingPosition records were emitted to faithfully represent the source; this may be a duplicate entry in the filing."", ""Rule number '5123-2-XX' uses 'XX' as a placeholder, suggesting the final rule number was not yet assigned at time of filing. Preserved as-is."", ""Section I column 'Decision / Rule #' was left blank for several entries (Early Intervention; Multi-System Youth - Children's Issues; Accessible Housing; Vocational Habilitation/Basic Employment Skills Training/Group Employment Support; Waiver Modernization; Electronic Visit Verification; Federal IDEA funds/schools). These were mapped with reference_type='other' and the description used as the original_text."", ""Section II expenditure statement shows 'No expenditures'; no LobbyingExpenditure records were emitted."", ""The reporting period label is 'Sep-Dec25', interpreted as September 1 – December 31, 2025. The schema does not have a native field for the OLAC period label; period start/end dates were inferred from this label.""]"
20260112LUPA1460744	2025-09-01..2025-12-31	Hondros College of Business	org-hondros-college-of-business	Rachel G Winder	person-rachel-g-winder	0.0	True	original		2	0	0	"[""Section II states 'No expenditures' — no expenditure rows emitted for any sub-section (II.A, II.B, II.C, II.D)."", ""Reporting period label 'Sep-Dec25' implies September–December 2025; reporting_period_start set to 2025-09-01 and reporting_period_end set to 2025-12-31 by inference from the period label and Jan 31 filing deadline cycle."", ""The disclaimer paragraph ('ANY LEGISLATIVE TITLES APPEARING IN THE DISCLOSURE ABOVE ARE FOR INFORMATIONAL PURPOSES ONLY...') is boilerplate and not captured in any schema field.""]"
20260112LUPA1461358	2025-09-01..2025-12-31	Lutheran Social Services of Central Ohio	org-lutheran-social-services-of-central-ohio	Andrew Minton	person-andrew-minton	0.0	True	original		13	0	0	"[""Section II (Expenditure Statement) shows 'No expenditures' — all expenditure sections (II.A Gifts, II.B Itemized Meals & Beverages, II.C Dinner/Party/Function, II.D Aggregate) are empty; no expenditure rows emitted."", ""Reporting period label is 'Sep-Dec25'; interpreted as 2025-09-01 through 2025-12-31. Ohio Sep-Dec window typically runs Sep 1 – Dec 31; start/end dates inferred from standard OH quarterly window, not explicitly stated in source.""]"
20260112LUPA1461406	2025-09-01..2025-12-31	OhioHealth	org-ohiohealth	Sarah Kincaid	person-sarah-kincaid	0.0	True	original		13	0	0	"[""Section II states 'No expenditures' — no expenditure rows emitted for any sub-section (II.A Gifts, II.B Itemized Meals & Beverages, II.C Dinner/Party/Function, II.D Non-itemized aggregate).""]"
20260112LUPA1461472	2025-09-01..2025-12-31	Secretary of State	org-secretary-of-state	Leslie Piatt	person-leslie-piatt	0.0	True	original		33	0	0	"[""Section I 'CB' block lists 12 contract/purchase order references (SOS0105052 through SOS0105065) with short titles (e.g., 'Wall Street Journal', 'Hilton Columbus Annual Conference', 'LAZ Parking'). These appear to be internal SOS contract identifiers, not Ohio General Assembly bills or resolutions. They do not map to BillReference/LobbyingPosition as defined for legislative filings; no schema slot exists for agency contract disclosures. Entries omitted from positions list pending human review."", ""Section I 'JC' block lists 12 Ohio Administrative Code rule references (e.g., 111:3-9-01, 111:3-3-02). These are administrative regulations, not GA bills. reference_type='regulation' could be used, but their presence in the legislative AER bill-activity section is unusual. Captured here for human review; no LobbyingPosition rows emitted for these entries."", 'Section II.D sub-amounts are all $0.00 (Meals Under $50: $0.00; Speaking Engagements: $0.00; National Conference Meals: $0.00). Total Aggregate is $0.00, so no expenditure row was emitted per extraction rule 4.', ""Source states 'I am a state employee and not required to complete the expenditure statement.' This exemption claim has no dedicated schema field and is noted here for compliance review.""]"
20260112LUPA1461486	2025-09-01..2025-12-31	Anduril Industries, Inc.	org-anduril-industries-inc	Stephen Nielson	person-stephen-nielson	0.0	True	original		0	0	0	"[""Section I: 'No Activity Reported' — no bills or resolutions were disclosed for this period; zero LobbyingPosition records emitted."", ""Section II: 'No expenditures' — all expenditure sections (II.A Gifts, II.B Itemized Meals & Beverages, II.C Dinner/Party/Function, II.D Aggregate) are empty; zero LobbyingExpenditure records emitted."", ""Reporting period label 'Sep-Dec25' interpreted as 2025-09-01 through 2025-12-31 (OH Sep 30 deadline window).""]"
20260112LUPA1461778	2025-09-01..2025-12-31	Capitol South Community Urban Redevelopment Corp	org-capitol-south-community-urban-redevelopment-corp	Levi Gross	person-levi-gross	0.0	True	original		0	0	0	[]
20260115EUPA1463308	2025-09-01..2025-12-31	University of Akron	org-university-of-akron	Reese Gallagher	person-reese-gallagher	0.0	True	original		0	0	0	"[""This AER is an Executive Agency report (not a Legislative Agent AER). The form header reads 'View Agent Executive AER' and Section I covers 'Executive Agency Lobbying Activity' (agency decisions), not legislative bills/resolutions. The extraction rules provided are oriented toward the legislative form; no legislative bills or expenditure sections (II.A–D) are present here. Section I: 'No agency decisions.' Section II: 'No expenditures.' No positions or expenditures were emitted as a result.""]"
20260121EUPA1467156	2025-09-01..2025-12-31	Metro Early College High School	org-metro-early-college-high-school	William L Byers, IV	person-william-l-byers-iv	0.0	True	original		0	0	0	"[""This AER is an Executive Agency filing (not a Legislative Agent filing). The form header reads 'View Agent Executive AER' and Section I covers 'Executive Agency Lobbying Activity' — not legislative bill/resolution activity governed by ORC §§101.70-101.79. The regime and form type noted in the extraction brief (legislative AER) do not match the source document. This record has been extracted as-is, but the filing regime should be reviewed."", ""Section I: 'No agency decisions' — no lobbying activity to record."", ""Section II: 'No expenditures' — no expenditure rows emitted."", ""Reporting period 'Sep-Dec25' spans September–December 2025; schema reporting_period_start set to 2025-09-01 and reporting_period_end set to 2025-12-31 by inference from the period label. Exact day boundaries not explicitly stated in source.""]"
20260121EUPA1467952	2025-09-01..2025-12-31	Ohio Bar Owners Association	org-ohio-bar-owners-association	Joseph Hollabaugh	person-joseph-hollabaugh	0.0	True	original		0	0	0	"[""This AER is an Executive Agency form (not a Legislative AER). The form covers executive agency lobbying activity (ORC executive regime), not legislative bill activity. Section I discloses 'No agency decisions' and Section II shows 'No expenditures'. No positions or expenditures were emitted as a result.""]"
20260121EUPA1468054	2025-09-01..2025-12-31	Vultr	org-vultr	Stanley E. Gates, II	person-stanley-e-gates-ii	0.0	True	original		0	0	0	"[""This AER is an Executive Agency form (View Agent Executive AER), not a Legislative Agent AER. The regime is executive agency lobbying (not ORC §§101.70-101.79 legislative). Section I covers 'Executive Agency Lobbying Activity' (agency decisions), not bills/resolutions. No schema field exists to capture executive agency decisions as distinct from legislative bill positions; 'No agency decisions' was reported so no positions were emitted."", ""Reporting period listed as 'Sep-Dec25'; interpreted as 2025-09-01 through 2025-12-31. The standard OH executive AER deadline windows differ from legislative AER windows — flagging for human review.""]"
20260121LUPA1467768	2025-09-01..2025-12-31	City of Oregon	org-city-of-oregon	Stanley E. Gates, II	person-stanley-e-gates-ii	0.0	True	original		1	0	0	"[""Reporting period 'Sep-Dec25' spans September–December 2025; reporting_period_start set to 2025-09-01 and reporting_period_end set to 2025-12-31 by inference from the OH quarterly cycle (Sep 1 – Dec 31), as the form does not state explicit start/end dates."", ""Section II shows 'No expenditures' — no expenditure rows emitted for any sub-section.""]"
20260121LUPA1468130	2025-09-01..2025-12-31	Marathon Petroleum Corporation & its Subsidiaries and Affiliates	org-marathon-petroleum-corporation-its-subsidiaries-and-affiliates	Daniel P Leite	person-daniel-p-leite	0.0	True	original		25	0	0	"[""Section II declared 'No expenditures' — all expenditure sections (II.A Gifts, II.B Itemized Meals & Beverages, II.C Dinner/Party/Function, II.D Non-itemized Aggregates) are empty; no expenditure rows emitted."", ""Reporting period label 'Sep-Dec25' interpreted as 2025-09-01 through 2025-12-31 (quarterly window ending at the Jan 31 deadline). The OLAC form uses a named period rather than explicit dates; start/end dates are inferred."", ""The disclaimer appended to Section I ('ANY LEGISLATIVE TITLES APPEARING IN THE DISCLOSURE ABOVE ARE FOR INFORMATIONAL PURPOSES ONLY...') is boilerplate form text; not mapped to any schema field.""]"
20260123LUPA1470154	2025-09-01..2025-12-31	New Albany Company	org-new-albany-company	Matthew G Kallner	person-matthew-g-kallner	0.0	True	original		1	0	0	"[""Reporting period 'Sep-Dec25' spans September–December 2025; start date mapped to 2025-09-01 and end date to 2025-12-31 by inference (OH Sep–Dec quarter)."", ""Section II states 'No expenditures' — no expenditure rows emitted for any sub-section.""]"
20260123LUPA1470266	2025-09-01..2025-12-31	ALS United Ohio	org-als-united-ohio	William Schwartz	person-william-schwartz	0.0	True	original		1	0	0	"[""Section II states 'No expenditures' — no expenditure rows emitted for any sub-section (II.A Gifts, II.B Itemized Meals & Beverages, II.C Dinner/Party/Function, II.D aggregate). total_expenditure set to 0."", ""Reporting period 'Sep-Dec25' spans September–December 2025; reporting_period_start set to 2025-09-01 and reporting_period_end set to 2025-12-31 by inference. The OH quarterly-tri-annual form's Sep 30 and Jan 31 deadlines suggest this is the Sep–Dec window filed on 1/23/2026.""]"
20260126EUPA1471922	2025-09-01..2025-12-31	Ohio Craft Brewers Association	org-ohio-craft-brewers-association	W Zachary Holzapfel	person-w-zachary-holzapfel	0.0	True	original		0	0	0	"['This is an Executive Agency AER (not a Legislative AER). The form covers executive agency lobbying activity and expenditures rather than legislative bill/resolution advocacy. No agency decisions and no expenditures were reported for this period.', ""Reporting period 'Sep-Dec25' spans September–December 2025; reporting_period_start set to 2025-09-01 and reporting_period_end set to 2025-12-31 by inference, as the source does not provide explicit day-level start/end dates.""]"
20260126EUPA1472104	2025-09-01..2025-12-31	Ohio Cable Telecommunications Association	org-ohio-cable-telecommunications-association	Levi Gross	person-levi-gross	0.0	True	original		0	0	0	"[""This AER is an Executive Agency (not Legislative) filing. The form header reads 'View Agent Executive AER' and Section I covers 'Executive Agency Lobbying Activity', not legislative bill activity. The LobbyingFiling schema does not have a distinct field for executive vs. legislative regime; this distinction is noted here for human review."", ""Section I states 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II states 'No expenditures' — no LobbyingExpenditure rows emitted.""]"
20260126EUPA1472112	2025-09-01..2025-12-31	Aqua Ohio, Inc	org-aqua-ohio-inc	William Fitzgibbon	person-william-fitzgibbon	0.0	True	original		0	0	0	"[""This AER is an Executive Agency form (OLAC 'View Agent Executive AER'), not a Legislative Agent AER. Section I covers executive agency lobbying activity (agency decisions), not bills/resolutions. The filing regime may be ORC §121.60-121.69 (executive) rather than §§101.70-101.79 (legislative); the filer_role and filing_type fields cannot distinguish executive-agency from legislative-agent lobbying in the current schema."", ""Section I discloses 'No agency decisions' — no LobbyingPosition or LobbyingEngagement rows emitted."", ""Section II discloses 'No expenditures' — no LobbyingExpenditure rows emitted."", ""Reporting period listed as 'Sep-Dec25'; interpreted as 2025-09-01 through 2025-12-31. The OH executive AER reporting windows differ from legislative AER windows; exact start date (Sep 1 vs Sep 30) is ambiguous from source text alone.""]"
20260126EUPA1472560	2025-09-01..2025-12-31	Cuyahoga Land Bank	org-cuyahoga-land-bank	Robert Frost	person-robert-frost	0.0	True	original		0	0	0	"[""This AER is an Executive Agency form (OLAC 'View Agent Executive AER'), not a Legislative Agent AER. The schema is being used for an executive-branch lobbying report; the filing covers executive agency lobbying activity (ORC §§121.60-121.69 regime), not legislative activity under ORC §§101.70-101.79. No schema field exists to distinguish executive vs. legislative regime."", ""Section I discloses 'No agency decisions' — no positions emitted."", ""Section II discloses 'No expenditures' — no expenditure rows emitted.""]"
20260126LUPA1472130	2025-09-01..2025-12-31	Hazel Health	org-hazel-health	Anthony Brigano	person-anthony-brigano	1.47	True	original		0	0	1	"['Section II.D splits into three sub-amounts (Meals Under $50: $1.47, Speaking Engagements: $0.00, National Conference Meals: $0.00); schema supports only one entertainment row for Section D, so sub-breakdown is lost. Only the total aggregate ($1.47) is captured.', ""Section I reports 'No Activity Reported'; no LobbyingPosition rows emitted."", 'Sections II.A, II.B, and II.C are empty; no expenditure rows emitted for those sections.', ""Reporting period label 'Sep-Dec25' interpreted as 2025-09-01 to 2025-12-31 (September through December 2025) based on the Jan 31 deadline cycle and filed date of 2026-01-26.""]"
20260126LUPA1472798	2025-09-01..2025-12-31	Ohio Alliance of Independent STEM Schools	org-ohio-alliance-of-independent-stem-schools	Kevin R Schmidt	person-kevin-r-schmidt	0.0	True	original		0	0	0	"[""Section I: 'No Activity Reported' — no bills or resolutions disclosed for this period; no LobbyingPosition records emitted."", ""Section II: 'No expenditures' — all expenditure sections (II.A–D) are empty; no LobbyingExpenditure records emitted.""]"
20260126LUPA1473298	2025-09-01..2025-12-31	Ohio Alliance of Recovery Providers	org-ohio-alliance-of-recovery-providers	Kelsey Woolard	person-kelsey-woolard	0.0	True	original		6	0	0	"[""Reporting period label is 'Sep-Dec25'; interpreted as 2025-09-01 through 2025-12-31. Ohio's standard Sep 30 AER window is Jul–Sep; 'Sep-Dec' may indicate a non-standard or combined window — human review advised."", ""Section II states 'No expenditures'; no expenditure rows emitted for any sub-section (II.A, II.B, II.C, II.D)."", ""Bill titles are prefaced in source with a disclaimer that they are 'for informational purposes only and not intended to be an official or exclusive designation'; titles captured as-is in description fields.""]"
20260126LUPA1473498	2025-09-01..2025-12-31	Cleveland Browns	org-cleveland-browns	Ted Tywang	person-ted-tywang	0.0	True	original		3	0	0	"[""Reporting period listed as 'Sep-Dec25'; interpreted as 2025-09-01 through 2025-12-31 (the OH Sep–Dec quarterly window, due Jan 31). Exact calendar start/end not explicitly stated in source."", ""Section II states 'No expenditures' for all sub-sections (II.A Gifts, II.B Itemized Meals & Beverages, II.C Dinner/Party/Function, II.D Aggregates); no expenditure rows emitted per extraction rules.""]"
20260127EUPA1465390	2025-09-01..2025-12-31	Ohio Living	org-ohio-living	Kevin L Futryk	person-kevin-l-futryk	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (not a Legislative AER). The form header reads 'View Agent Executive AER' and Section I covers 'Executive Agency Lobbying Activity' (agency decisions), not legislative bills/resolutions. No agency decisions were disclosed. The LobbyingFiling schema has no dedicated field for executive agency decisions; the positions array (designed for bills) was left empty accordingly."", ""Reporting period labeled 'Sep-Dec25' spans September–December 2025; reporting_period_start set to 2025-09-01 and reporting_period_end set to 2025-12-31 by inference from the period label, as exact day boundaries were not stated on the form.""]"
20260127EUPA1474642	2025-09-01..2025-12-31	Mid-Ohio Water and Sewer District	org-mid-ohio-water-and-sewer-district	Keith A. Conroy	person-keith-a-conroy	0.0	True	original		0	0	0	"[""This AER is an Executive Agency form (not a Legislative Agent AER). The form header reads 'View Agent Executive AER' and Section I is titled 'Executive Agency Lobbying Activity' disclosing agency decisions rather than bills/resolutions. The extraction brief references ORC §§101.70-101.79 legislative regime, but this filing appears to fall under the executive agency lobbying regime instead. No schema field exists to distinguish executive vs. legislative agent AER type."", ""Section I discloses 'No agency decisions' — no LobbyingEngagement or LobbyingPosition records emitted."", ""Section II discloses 'No expenditures' — no LobbyingExpenditure records emitted."", ""Reporting period 'Sep-Dec25' spans September–December 2025; interpreted as 2025-09-01 to 2025-12-31. The standard OH legislative AER windows are May31/Sep30/Jan31; the Sep-Dec window is consistent with the executive agency reporting calendar rather than the legislative one.""]"
20260127EUPA1474852	2025-09-01..2025-12-31	Licking Memorial Health Systems	org-licking-memorial-health-systems	Jay Hottinger	person-jay-hottinger	0.0	True	original		0	0	0	"[""This filing is an Executive Agency AER (not a Legislative AER). The form covers executive agency lobbying activity (ORC executive regime), not legislative lobbying under ORC §§101.70-101.79. Section I reports 'No agency decisions' and Section II reports 'No expenditures', so no positions or expenditures were emitted."", ""The reporting period label 'Sep-Dec25' spans September–December 2025; reporting_period_start is inferred as 2025-09-01 and reporting_period_end as 2025-12-31 based on the period label and the Jan 31 filing deadline.""]"
20260127EUPA1475182	2025-09-01..2025-12-31	Ohio Roofing Contractors Association	org-ohio-roofing-contractors-association	Christopher M Sinagra	person-christopher-m-sinagra	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (not a Legislative AER). Section I covers 'Executive Agency Lobbying Activity' (agency decisions), not legislative bills/resolutions. The LobbyingFiling schema and extraction rules are oriented toward legislative filings; no LobbyingPosition rows were emitted because the form reported 'No agency decisions' and the schema's LobbyingPosition/bill_reference structure is not designed for executive agency decisions."", ""Section I reported 'No agency decisions' — no positions emitted."", ""Section II reported 'No expenditures' — no expenditure rows emitted.""]"
20260127EUPA1475362	2025-09-01..2025-12-31	Ohio Oil and Gas Association	org-ohio-oil-and-gas-association	Shawn Nelson	person-shawn-nelson	0.0	True	original		0	0	0	"['This AER is an Executive Agency report (not a Legislative AER). The form covers executive agency lobbying activity (ORC §121.60 et seq.) rather than legislative lobbying (ORC §§101.70-101.79). The filing type and regime may need to be reclassified.', ""Section I discloses 'No agency decisions' — no LobbyingEngagement or LobbyingPosition rows emitted."", ""Section II discloses 'No expenditures' — no LobbyingExpenditure rows emitted."", ""Reporting period 'Sep-Dec25' does not map cleanly to a standard quarterly window (May 31 / Sep 30 / Jan 31); interpreted as 2025-09-01 through 2025-12-31.""]"
20260127EUPA1475574	2025-09-01..2025-12-31	Ohio Roofing Contractors Association	org-ohio-roofing-contractors-association	Paul Kudlak	person-paul-kudlak	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (not a legislative AER). Section I covers 'Executive Agency Lobbying Activity' (agency decisions), not legislative bills/resolutions. The schema's LobbyingPosition is oriented toward bills; no positions were emitted because no agency decisions were disclosed ('No agency decisions')."", 'The form header identifies this as an Executive Agent AER governed by executive lobbying rules, whereas the extraction brief references legislative AERs under ORC §§101.70-101.79. The applicable regime may differ.']"
20260127EUPA1475716	2025-09-01..2025-12-31	Mainspring Energy, Inc.	org-mainspring-energy-inc	Zane Daniels	person-zane-daniels	0.0	True	original		0	0	0	"[""This AER is an Executive Agency (not Legislative) form — it covers executive agency lobbying activity and expenditures, not legislative bill tracking. The LobbyingFiling schema does not have a distinct field for 'executive agency' regime vs. 'legislative' regime; the distinction is noted here for human review."", ""Section I discloses 'No agency decisions' — no executive agency lobbying activity occurred this period. No LobbyingPosition or LobbyingEngagement records emitted."", ""Section II discloses 'No expenditures' — no expenditure records emitted."", ""Reporting period label is 'Sep-Dec25'; mapped to 2025-09-01 through 2025-12-31. The source does not provide explicit start/end dates for this window.""]"
20260127LUPA1473984	2025-09-01..2025-12-31	Wholesale Beer and Wine Association of Ohio	org-wholesale-beer-and-wine-association-of-ohio	Michael Toman	person-michael-toman	0.0	True	original		0	0	0	"[""Section I: 'No Activity Reported' — no bills or resolutions were disclosed for this reporting period."", ""Section II: 'No expenditures' — all expenditure sections (II.A–D) are empty; no expenditure rows emitted.""]"
20260128EUPA1476198	2025-09-01..2025-12-31	ATCPC of Ohio, LLC d/b/a Klutch Cannabis	org-atcpc-of-ohio-llc-d-b-a-klutch-cannabis	Brad McLean	person-brad-mclean	0.0	True	original		0	0	0	"['This is an Executive Agency AER (not a Legislative AER). Section I covers agency decisions (not bills/resolutions); no agency decisions were disclosed. Section II reports no expenditures. No positions or expenditure rows emitted.', ""Reporting period 'Sep-Dec25' interpreted as 2025-09-01 through 2025-12-31; Ohio executive AER uses a Sep–Dec quarter rather than the legislative tri-annual windows.""]"
20260128EUPA1476406	2025-09-01..2025-12-31	Cleveland Print Room	org-cleveland-print-room	Blake V. Springhetti	person-blake-v-springhetti	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (not a Legislative AER). The filer lobbied an executive agency ('Development') on 'Program rules and grants.' The LobbyingEngagement entity was used to capture the agency/decision, but no Decision/Rule # was provided in the source."", 'Section I discloses an executive agency decision (Development — Program rules and grants) with no associated Decision/Rule number. The schema has no dedicated field for agency decision descriptions separate from bill references; the information was placed in LobbyingEngagement.topics and LobbyingEngagement.institution.', ""No expenditures reported (Section II shows 'No expenditures'); no LobbyingExpenditure rows emitted.""]"
20260128EUPA1476792	2025-09-01..2025-12-31	Carbon Solutions Group	org-carbon-solutions-group	Terrence O'Donnell	person-terrence-o-donnell	0.0	True	original		0	0	0	"['This is an Executive Agency AER (executive-branch lobbying), not a Legislative Agent AER. The extraction brief covers the legislative regime (ORC §§101.70-101.79); this filing appears to be governed by the executive lobbying regime instead. No schema field distinguishes legislative vs. executive AER type.', ""Section I discloses 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II reports 'No expenditures' — no LobbyingExpenditure rows emitted.""]"
20260128EUPA1477604	2025-09-01..2025-12-31	Jefferson-Belmont Regional Solid Waste Authority	org-jefferson-belmont-regional-solid-waste-authority	Victor F Hipsley	person-victor-f-hipsley	0.0	True	original		0	0	0	"['This is an Executive Agency AER (not a Legislative AER). The form covers executive agency lobbying decisions (Section I) and executive agency expenditures (Section II), not legislative bills/resolutions. The extraction rules provided reference legislative AER sections; they have been applied analogously. No agency decisions and no expenditures were reported for this period.', ""Reporting period label 'Sep-Dec25' does not follow the standard quarterly-tri-annual window exactly (standard windows end May 31 / Sep 30 / Jan 31). Interpreted as September–December 2025 (2025-09-01 to 2025-12-31).""]"
20260128EUPA1477930	2025-09-01..2025-12-31	Washington County Career Center	org-washington-county-career-center	William Vorys	person-william-vorys	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (not a Legislative AER). The form header reads 'View Agent Executive AER' and Section I covers 'Executive Agency Lobbying Activity' / agency decisions rather than legislative bills. The schema has no dedicated field to distinguish executive-branch from legislative-branch filings; filing_type='activity_report' is used as the closest fit."", ""Section I states 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II states 'No expenditures' — no LobbyingExpenditure rows emitted.""]"
20260128EUPA1477978	2025-09-01..2025-12-31	Xavier University	org-xavier-university	Michael Guastella	person-michael-guastella	0.0	True	original		4	0	0	"[""This is an Executive Agency AER (not a legislative AER). The source form is titled 'View Agent Executive AER' and Section I lists agency decisions (Commerce, Governor, Higher Education, Budget & Management) rather than legislative bills. The schema's LobbyingPosition.general_issue_area was used to capture the agency name; no dedicated executive-agency-decision schema field exists."", ""Section I lists 'Decision / Rule #' column values (e.g., 'HB 96') which appear to be bill references associated with agency decisions rather than standalone legislative bills. HB 96 is referenced in both the Governor and Higher Education rows — modeled as two separate positions with the same bill reference."", ""Section I 'Commerce | Liquor License Transfer' and 'Budget & Management | College of Osteopathic Medicine funding' rows contain no bill/rule number; bill_reference left null for these positions."", ""Reporting period 'Sep-Dec25' interpreted as September–December 2025 (2025-09-01 to 2025-12-31). The standard OH legislative AER windows differ; this executive AER uses a Sep–Dec window.""]"
20260128EUPA1478066	2025-09-01..2025-12-31	Innergex Renewable Energy	org-innergex-renewable-energy	Matthew McDonnell	person-matthew-mcdonnell	0.0	True	original		0	0	0	"[""This AER is an Executive Agency filing (OLAC 'View Agent Executive AER'), not a Legislative Agent AER. The regime is executive-branch lobbying (ORC §§121.60-121.69), not the legislative regime (ORC §§101.70-101.79) described in the extraction brief. Schema fields and rules were applied as closely as possible, but the distinction should be noted for human review."", ""Section I discloses 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II discloses 'No expenditures' — no LobbyingExpenditure rows emitted."", ""Reporting period label is 'Sep-Dec25'; interpreted as 2025-09-01 through 2025-12-31. Ohio executive AERs use a Sep–Dec quarter rather than the legislative tri-annual windows; exact start/end dates inferred from the period label.""]"
20260128EUPA1478452	2025-09-01..2025-12-31	Toledo Mud Hens Baseball	org-toledo-mud-hens-baseball	Andrew W Herf	person-andrew-w-herf	0.0	True	original		0	0	0	"[""This AER is an Executive Agency filing (not Legislative), as indicated by the 'Executive Agency Lobbying Activity' and 'Executive Agency Lobbying Expenditure Statement' section headers and the OLAC form title 'View Agent Executive AER'. The LobbyingFiling schema does not have a distinct field to distinguish executive-agency AERs from legislative AERs; this distinction is noted here for human review."", ""Reporting period label is 'Sep-Dec25'; interpreted as 2025-09-01 to 2025-12-31. Ohio executive-agency AERs use the same quarterly-tri-annual windows as legislative AERs."", ""Section I discloses 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II discloses 'No expenditures' — no LobbyingExpenditure rows emitted.""]"
