filing_id	id	state	filing_type	filer_role	reporting_year	reporting_period	lobbyist_id	client_id	total_compensation
742632	NY-filing-742632-capital-health-consulting-llc-association-for-new-york-wellness-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-capital-health-consulting-llc	NY-client-association-for-new-york-wellness-inc	36000
742634	NY-filing-742634-cozen-o-connor-public-strategies-llc-staten-island-fc-sports-complex-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-cozen-o-connor-public-strategies-llc	NY-client-staten-island-fc-sports-complex-llc	37500
742638	NY-filing-742638-davidoff-hutcher-citron-llp-figli-di-san-gennaro-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-davidoff-hutcher-citron-llp	NY-client-figli-di-san-gennaro-inc	40000
742641	NY-filing-742641-davidoff-hutcher-citron-llp-northwoods-consulting-partners-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-davidoff-hutcher-citron-llp	NY-client-northwoods-consulting-partners-inc	30000
742646	NY-filing-742646-davidoff-hutcher-citron-llp-big-brothers-big-sisters-of-long-island-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-davidoff-hutcher-citron-llp	NY-client-big-brothers-big-sisters-of-long-island-inc	30000
742649	NY-filing-742649-advance-group-inc-communities-for-change-inc-new-york	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-advance-group-inc	NY-client-communities-for-change-inc-new-york	2500
742649	NY-filing-742649-communities-for-change-inc-new-york-communities-for-change-inc-new-york	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-communities-for-change-inc-new-york	NY-client-communities-for-change-inc-new-york	3264
742649	NY-filing-742649-malkin-ross-pllc-communities-for-change-inc-new-york	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-malkin-ross-pllc	NY-client-communities-for-change-inc-new-york	14000
742650	NY-filing-742650-kasirer-llc-diego-beekman-mutual-housing-association-hdfc-winn	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-kasirer-llc	NY-client-diego-beekman-mutual-housing-association-hdfc-winn	32000
742652	NY-filing-742652-davidoff-hutcher-citron-llp-e-a-restoration-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-davidoff-hutcher-citron-llp	NY-client-e-a-restoration-inc	33000
742659	NY-filing-742659-homeowners-ffe-llc-homeowners-ffe-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-homeowners-ffe-llc	NY-client-homeowners-ffe-llc	0
742660	NY-filing-742660-brown-weinraub-advisors-llc-broadview-federal-credit-union	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-broadview-federal-credit-union	30000
742660	NY-filing-742660-upstate-strategic-advisors-llc-broadview-federal-credit-union	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-upstate-strategic-advisors-llc	NY-client-broadview-federal-credit-union	25806
742669	NY-filing-742669-hirschen-singer-epstein-llp-fulcrum-properties-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-hirschen-singer-epstein-llp	NY-client-fulcrum-properties-llc	0
742671	NY-filing-742671-diana-reyna-strategic-consulting-llc-new-york-coalition-to-save-the-steam-ship-united-states-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-diana-reyna-strategic-consulting-llc	NY-client-new-york-coalition-to-save-the-steam-ship-united-states-inc	9000
742675	NY-filing-742675-cmw-strategies-llc-the-new-york-city-arts-in-education-roundtable-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-cmw-strategies-llc	NY-client-the-new-york-city-arts-in-education-roundtable-inc	30000
742677	NY-filing-742677-statewide-senior-action-council-inc-ny-statewide-senior-action-council-inc-ny	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-statewide-senior-action-council-inc-ny	NY-client-statewide-senior-action-council-inc-ny	6000
742678	NY-filing-742678-dickinson-avella-pllc-campus-auxiliary-services-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-dickinson-avella-pllc	NY-client-campus-auxiliary-services-inc	12504
742685	NY-filing-742685-brown-weinraub-advisors-llc-metlife-services-and-solutions-llc-for-the-benefit-of-metlife-inc-and-its-subsidiaries-and-affiliates	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-metlife-services-and-solutions-llc-for-the-benefit-of-metlife-inc-and-its-subsidiaries-and-affiliates	42000
742685	NY-filing-742685-metlife-services-and-solutions-llc-for-the-benefit-of-metlife-inc-and-its-subsidiaries-and-affiliates-metlife-services-and-solutions-llc-for-the-benefit-of-metlife-inc-and-its-subsidiaries-and-affiliates	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-metlife-services-and-solutions-llc-for-the-benefit-of-metlife-inc-and-its-subsidiaries-and-affiliates	NY-client-metlife-services-and-solutions-llc-for-the-benefit-of-metlife-inc-and-its-subsidiaries-and-affiliates	11810
742925	NY-filing-742925-homeowners-for-a-stronger-new-york-inc-homeowners-for-a-stronger-new-york-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-homeowners-for-a-stronger-new-york-inc	NY-client-homeowners-for-a-stronger-new-york-inc	0
742930	NY-filing-742930-national-institute-for-reproductive-health-action-fund-inc-national-institute-for-reproductive-health-action-fund-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-national-institute-for-reproductive-health-action-fund-inc	NY-client-national-institute-for-reproductive-health-action-fund-inc	11318
742930	NY-filing-742930-tress-capitol-advisors-llc-national-institute-for-reproductive-health-action-fund-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-tress-capitol-advisors-llc	NY-client-national-institute-for-reproductive-health-action-fund-inc	39000
742937	NY-filing-742937-constantinople-vallone-consulting-llc-a-quest-corporation	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-constantinople-vallone-consulting-llc	NY-client-a-quest-corporation	6000
742938	NY-filing-742938-greenberg-traurig-llp-western-central-ny-coalition-for-children-with-special-needs	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-greenberg-traurig-llp	NY-client-western-central-ny-coalition-for-children-with-special-needs	18472
742941	NY-filing-742941-leadingage-new-york-adult-day-services-association-nys	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-leadingage-new-york	NY-client-adult-day-services-association-nys	7500
742943	NY-filing-742943-public-strategies-llc-rosalyn-yalow-charter-school	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-public-strategies-llc	NY-client-rosalyn-yalow-charter-school	30000
742947	NY-filing-742947-human-rights-for-kids-human-rights-for-kids	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-human-rights-for-kids	NY-client-human-rights-for-kids	760
742948	NY-filing-742948-statewide-public-affairs-inc-plum-identity-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-statewide-public-affairs-inc	NY-client-plum-identity-inc	16000
742953	NY-filing-742953-davidoff-hutcher-citron-llp-mazal-equities-corp	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-davidoff-hutcher-citron-llp	NY-client-mazal-equities-corp	22306
742956	NY-filing-742956-pitta-bishop-del-giorno-llc-uniformed-sanitation-chiefs-association	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-uniformed-sanitation-chiefs-association	6000
742959	NY-filing-742959-pitta-bishop-del-giorno-llc-office-of-professional-employees-international-union-local-153-office-of-professional-employees	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-office-of-professional-employees-international-union-local-153-office-of-professional-employees	24000
742961	NY-filing-742961-pitta-bishop-del-giorno-llc-plumbers-and-gasfitters-local-union-no-1-of-the-united-association	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-plumbers-and-gasfitters-local-union-no-1-of-the-united-association	27000
742964	NY-filing-742964-elk-street-group-llc-the-north-shore-terminal-si-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-elk-street-group-llc-the	NY-client-north-shore-terminal-si-llc	0
742966	NY-filing-742966-pitta-bishop-del-giorno-llc-neighborhood-association-for-inter-cultural-affairs-inc-naica	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-neighborhood-association-for-inter-cultural-affairs-inc-naica	33000
742967	NY-filing-742967-bing-markee-company-inc-port-authority-police-benevolent-association-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bing-markee-company-inc	NY-client-port-authority-police-benevolent-association-inc	20004
742967	NY-filing-742967-pitta-bishop-del-giorno-llc-port-authority-police-benevolent-association-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-port-authority-police-benevolent-association-inc	0
742972	NY-filing-742972-ostroff-associates-inc-security-equipment-corporation	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-ostroff-associates-inc	NY-client-security-equipment-corporation	30000
742974	NY-filing-742974-bolton-st-johns-llc-new-york-black-car-operators-injury-compensation-fund-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-new-york-black-car-operators-injury-compensation-fund-inc	69000
742974	NY-filing-742974-pitta-bishop-del-giorno-llc-new-york-black-car-operators-injury-compensation-fund-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-new-york-black-car-operators-injury-compensation-fund-inc	105000
742976	NY-filing-742976-pitta-bishop-del-giorno-llc-safe-passage-project-corporation	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-safe-passage-project-corporation	36000
742987	NY-filing-742987-brown-weinraub-advisors-llc-seniorverse-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-seniorverse-llc	15000
742990	NY-filing-742990-pitta-bishop-del-giorno-llc-brodmore-management-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-brodmore-management-inc	20000
742994	NY-filing-742994-the-carnelian-group-llc-the-birthing-place-foundation-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-the-carnelian-group-llc	NY-client-the-birthing-place-foundation-inc	3000
743022	NY-filing-743022-pitta-bishop-del-giorno-llc-il-commandatore-restaurant-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-il-commandatore-restaurant-inc	0
743026	NY-filing-743026-pitta-bishop-del-giorno-llc-educational-video-center-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-educational-video-center-inc	30000
743028	NY-filing-743028-hollis-public-affairs-inc-griot-circle-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-hollis-public-affairs-inc	NY-client-griot-circle-inc	7200
743034	NY-filing-743034-pitta-bishop-del-giorno-llc-jlr-brooklyn-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-jlr-brooklyn-llc	1420
743035	NY-filing-743035-polsinelli-public-affairs-llc-brewster-industrial-owner-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-polsinelli-public-affairs-llc	NY-client-brewster-industrial-owner-llc	22500
743036	NY-filing-743036-sheinkopf-ltd-brewster-industrial-owner-llc-rcd-park-land-owner-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-sheinkopf-ltd	NY-client-brewster-industrial-owner-llc-rcd-park-land-owner-llc	22500
743038	NY-filing-743038-ostroff-associates-inc-food-allergy-research-education-fare	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-ostroff-associates-inc	NY-client-food-allergy-research-education-fare	15000
743041	NY-filing-743041-greenberg-traurig-llp-national-society-of-genetic-counselors	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-greenberg-traurig-llp	NY-client-national-society-of-genetic-counselors	18000
743043	NY-filing-743043-planned-parenthood-empire-state-acts-inc-planned-parenthood-empire-state-acts-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-planned-parenthood-empire-state-acts-inc	NY-client-planned-parenthood-empire-state-acts-inc	17024
743043	NY-filing-743043-the-roffe-group-of-robinson-cole-planned-parenthood-empire-state-acts-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-the-roffe-group-of-robinson-cole	NY-client-planned-parenthood-empire-state-acts-inc	27000
743048	NY-filing-743048-empire-justice-center-empire-justice-center	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-empire-justice-center	NY-client-empire-justice-center	9131
743048	NY-filing-743048-tress-capitol-advisors-llc-empire-justice-center	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-tress-capitol-advisors-llc	NY-client-empire-justice-center	27000
743051	NY-filing-743051-greenberg-traurig-llp-alcoa-usa-corp	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-greenberg-traurig-llp	NY-client-alcoa-usa-corp	33000
743052	NY-filing-743052-envision-strategy-llc-gartner-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-envision-strategy-llc	NY-client-gartner-inc	22500
743052	NY-filing-743052-o-boyle-buchanan-advisors-llc-gartner-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-o-boyle-buchanan-advisors-llc	NY-client-gartner-inc	42000
743053	NY-filing-743053-o-boyle-buchanan-advisors-llc-securityscorecard-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-o-boyle-buchanan-advisors-llc	NY-client-securityscorecard-inc	36000
743054	NY-filing-743054-pitta-bishop-del-giorno-llc-local-420-dc37-afscme-afl-cio	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-local-420-dc37-afscme-afl-cio	36000
743056	NY-filing-743056-pitta-bishop-del-giorno-llc-amalgamated-transit-union-local-1181-1061-a-f-l-c-i-o	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-amalgamated-transit-union-local-1181-1061-a-f-l-c-i-o	39000
743058	NY-filing-743058-o-donnell-associates-llc-forward-financing-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-o-donnell-associates-llc	NY-client-forward-financing-llc	37500
743061	NY-filing-743061-spring-street-climate-fund-spring-street-climate-fund	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-spring-street-climate-fund	NY-client-spring-street-climate-fund	9791
743063	NY-filing-743063-brown-weinraub-advisors-llc-northwell-health-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-northwell-health-inc	60000
743063	NY-filing-743063-cojo-strategies-llc-northwell-health-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-cojo-strategies-llc	NY-client-northwell-health-inc	30000
743063	NY-filing-743063-ennead-architects-llp-northwell-health-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-ennead-architects-llp	NY-client-northwell-health-inc	0
743063	NY-filing-743063-fried-frank-harris-shriver-jacobson-llp-northwell-health-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-fried-frank-harris-shriver-jacobson-llp	NY-client-northwell-health-inc	249570
743063	NY-filing-743063-kasirer-llc-northwell-health-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-kasirer-llc	NY-client-northwell-health-inc	120000
743063	NY-filing-743063-mkbs-management-corp-dba-mcbride-consulting-business-development-group-northwell-health-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-mkbs-management-corp-dba-mcbride-consulting-business-development-group	NY-client-northwell-health-inc	210000
743063	NY-filing-743063-northwell-health-inc-northwell-health-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-northwell-health-inc	NY-client-northwell-health-inc	16272
743063	NY-filing-743063-the-ickes-enright-group-inc-northwell-health-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-the-ickes-enright-group-inc	NY-client-northwell-health-inc	1500
743064	NY-filing-743064-brown-weinraub-advisors-llc-wyckoff-heights-medical-center	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-wyckoff-heights-medical-center	60000
743064	NY-filing-743064-manatt-phelps-phillips-llp-wyckoff-heights-medical-center	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-manatt-phelps-phillips-llp	NY-client-wyckoff-heights-medical-center	15000
743068	NY-filing-743068-pitta-bishop-del-giorno-llc-metropolitan-truckers-association-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-metropolitan-truckers-association-inc	33000
743070	NY-filing-743070-empire-advocates-llc-edgemere-development-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-empire-advocates-llc	NY-client-edgemere-development-inc	7200
743071	NY-filing-743071-bishop-robert-j-county-of-nassau	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bishop-robert-j	NY-client-county-of-nassau	30000
743077	NY-filing-743077-bolton-st-johns-llc-treehouse-upstate-ny-inc-coastal-green-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-treehouse-upstate-ny-inc-coastal-green-llc	23000
743078	NY-filing-743078-constantinople-vallone-consulting-llc-vertical-community-development-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-constantinople-vallone-consulting-llc	NY-client-vertical-community-development-llc	36000
743080	NY-filing-743080-ostroff-associates-inc-sparrow-square-partners-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-ostroff-associates-inc	NY-client-sparrow-square-partners-llc	10000
743081	NY-filing-743081-association-on-aging-in-new-york-association-on-aging-in-new-york	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-association-on-aging-in-new-york	NY-client-association-on-aging-in-new-york	6042
743081	NY-filing-743081-mercury-public-affairs-llc-association-on-aging-in-new-york	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-mercury-public-affairs-llc	NY-client-association-on-aging-in-new-york	21000
743083	NY-filing-743083-carlucci-llc-hospice-of-new-york-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-carlucci-llc	NY-client-hospice-of-new-york-llc	12000
743087	NY-filing-743087-manufacturers-association-of-central-ny-inc-manufacturers-association-of-central-ny-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-manufacturers-association-of-central-ny-inc	NY-client-manufacturers-association-of-central-ny-inc	4000
743087	NY-filing-743087-ostroff-associates-inc-manufacturers-association-of-central-ny-inc	NY	expenditure_report	firm	2025	July/Dec	NY-lobbyist-ostroff-associates-inc	NY-client-manufacturers-association-of-central-ny-inc	24000
743096	NY-filing-743096-building-skills-ny-building-skills-ny	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-building-skills-ny	NY-client-building-skills-ny	0
743102	NY-filing-743102-kasirer-llc-ballet-hispanico-of-new-york-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-kasirer-llc	NY-client-ballet-hispanico-of-new-york-inc	36000
743105	NY-filing-743105-long-island-association-inc-long-island-association-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-long-island-association-inc	NY-client-long-island-association-inc	32499
743114	NY-filing-743114-statewide-public-affairs-inc-pest-management-association-ny	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-statewide-public-affairs-inc	NY-client-pest-management-association-ny	12000
743129	NY-filing-743129-kasirer-llc-the-knowledge-house-fellowship-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-kasirer-llc	NY-client-the-knowledge-house-fellowship-inc	36000
743136	NY-filing-743136-pitta-bishop-del-giorno-llc-lcptracker-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-lcptracker-inc	1155
743138	NY-filing-743138-greenberg-traurig-llp-the-broadway-league-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-greenberg-traurig-llp	NY-client-the-broadway-league-inc	50000
743146	NY-filing-743146-bolton-st-johns-llc-reinsurance-association-of-america-consumer-technology-association-public-consulting-group-llc-wireless-infrastructure-association-financial-industry-regulatory-authority-inc-inmar-rx-solutions-inc-opus-inspection-inc-association-for-consumer-debt-relief-equipment-leasing-and-finance-association-deere-company-cnh-industrial-america-llc-the-michael-j-fox-foundation-for-parkinson-s-research-association-of-health-information-outsourcing-services-ahios-trane-technologies-novelis-vsp-vision-inc-datavant-neogames-us-llp-american-association-of-orthodontists-aao-epr-leadership-forum-ingka-procurement-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-reinsurance-association-of-america-consumer-technology-association-public-consulting-group-llc-wireless-infrastructure-association-financial-industry-regulatory-authority-inc-inmar-rx-solutions-inc-opus-inspection-inc-association-for-consumer-debt-relief-equipment-leasing-and-finance-association-deere-company-cnh-industrial-america-llc-the-michael-j-fox-foundation-for-parkinson-s-research-association-of-health-information-outsourcing-services-ahios-trane-technologies-novelis-vsp-vision-inc-datavant-neogames-us-llp-american-association-of-orthodontists-aao-epr-leadership-forum-ingka-procurement-llc	22500
743146	NY-filing-743146-greenberg-traurig-llp-reinsurance-association-of-america-consumer-technology-association-public-consulting-group-llc-wireless-infrastructure-association-financial-industry-regulatory-authority-inc-inmar-rx-solutions-inc-opus-inspection-inc-association-for-consumer-debt-relief-equipment-leasing-and-finance-association-deere-company-cnh-industrial-america-llc-the-michael-j-fox-foundation-for-parkinson-s-research-association-of-health-information-outsourcing-services-ahios-trane-technologies-novelis-vsp-vision-inc-datavant-neogames-us-llp-american-association-of-orthodontists-aao-epr-leadership-forum-ingka-procurement-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-greenberg-traurig-llp	NY-client-reinsurance-association-of-america-consumer-technology-association-public-consulting-group-llc-wireless-infrastructure-association-financial-industry-regulatory-authority-inc-inmar-rx-solutions-inc-opus-inspection-inc-association-for-consumer-debt-relief-equipment-leasing-and-finance-association-deere-company-cnh-industrial-america-llc-the-michael-j-fox-foundation-for-parkinson-s-research-association-of-health-information-outsourcing-services-ahios-trane-technologies-novelis-vsp-vision-inc-datavant-neogames-us-llp-american-association-of-orthodontists-aao-epr-leadership-forum-ingka-procurement-llc	81750
743146	NY-filing-743146-hinman-straub-advisors-llc-reinsurance-association-of-america-consumer-technology-association-public-consulting-group-llc-wireless-infrastructure-association-financial-industry-regulatory-authority-inc-inmar-rx-solutions-inc-opus-inspection-inc-association-for-consumer-debt-relief-equipment-leasing-and-finance-association-deere-company-cnh-industrial-america-llc-the-michael-j-fox-foundation-for-parkinson-s-research-association-of-health-information-outsourcing-services-ahios-trane-technologies-novelis-vsp-vision-inc-datavant-neogames-us-llp-american-association-of-orthodontists-aao-epr-leadership-forum-ingka-procurement-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-hinman-straub-advisors-llc	NY-client-reinsurance-association-of-america-consumer-technology-association-public-consulting-group-llc-wireless-infrastructure-association-financial-industry-regulatory-authority-inc-inmar-rx-solutions-inc-opus-inspection-inc-association-for-consumer-debt-relief-equipment-leasing-and-finance-association-deere-company-cnh-industrial-america-llc-the-michael-j-fox-foundation-for-parkinson-s-research-association-of-health-information-outsourcing-services-ahios-trane-technologies-novelis-vsp-vision-inc-datavant-neogames-us-llp-american-association-of-orthodontists-aao-epr-leadership-forum-ingka-procurement-llc	40999
743146	NY-filing-743146-hodes-landy-inc-reinsurance-association-of-america-consumer-technology-association-public-consulting-group-llc-wireless-infrastructure-association-financial-industry-regulatory-authority-inc-inmar-rx-solutions-inc-opus-inspection-inc-association-for-consumer-debt-relief-equipment-leasing-and-finance-association-deere-company-cnh-industrial-america-llc-the-michael-j-fox-foundation-for-parkinson-s-research-association-of-health-information-outsourcing-services-ahios-trane-technologies-novelis-vsp-vision-inc-datavant-neogames-us-llp-american-association-of-orthodontists-aao-epr-leadership-forum-ingka-procurement-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-hodes-landy-inc	NY-client-reinsurance-association-of-america-consumer-technology-association-public-consulting-group-llc-wireless-infrastructure-association-financial-industry-regulatory-authority-inc-inmar-rx-solutions-inc-opus-inspection-inc-association-for-consumer-debt-relief-equipment-leasing-and-finance-association-deere-company-cnh-industrial-america-llc-the-michael-j-fox-foundation-for-parkinson-s-research-association-of-health-information-outsourcing-services-ahios-trane-technologies-novelis-vsp-vision-inc-datavant-neogames-us-llp-american-association-of-orthodontists-aao-epr-leadership-forum-ingka-procurement-llc	62500
743146	NY-filing-743146-jenkins-patrick-b-associates-reinsurance-association-of-america-consumer-technology-association-public-consulting-group-llc-wireless-infrastructure-association-financial-industry-regulatory-authority-inc-inmar-rx-solutions-inc-opus-inspection-inc-association-for-consumer-debt-relief-equipment-leasing-and-finance-association-deere-company-cnh-industrial-america-llc-the-michael-j-fox-foundation-for-parkinson-s-research-association-of-health-information-outsourcing-services-ahios-trane-technologies-novelis-vsp-vision-inc-datavant-neogames-us-llp-american-association-of-orthodontists-aao-epr-leadership-forum-ingka-procurement-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-jenkins-patrick-b-associates	NY-client-reinsurance-association-of-america-consumer-technology-association-public-consulting-group-llc-wireless-infrastructure-association-financial-industry-regulatory-authority-inc-inmar-rx-solutions-inc-opus-inspection-inc-association-for-consumer-debt-relief-equipment-leasing-and-finance-association-deere-company-cnh-industrial-america-llc-the-michael-j-fox-foundation-for-parkinson-s-research-association-of-health-information-outsourcing-services-ahios-trane-technologies-novelis-vsp-vision-inc-datavant-neogames-us-llp-american-association-of-orthodontists-aao-epr-leadership-forum-ingka-procurement-llc	60000
743146	NY-filing-743146-northeast-government-consulting-llc-reinsurance-association-of-america-consumer-technology-association-public-consulting-group-llc-wireless-infrastructure-association-financial-industry-regulatory-authority-inc-inmar-rx-solutions-inc-opus-inspection-inc-association-for-consumer-debt-relief-equipment-leasing-and-finance-association-deere-company-cnh-industrial-america-llc-the-michael-j-fox-foundation-for-parkinson-s-research-association-of-health-information-outsourcing-services-ahios-trane-technologies-novelis-vsp-vision-inc-datavant-neogames-us-llp-american-association-of-orthodontists-aao-epr-leadership-forum-ingka-procurement-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-northeast-government-consulting-llc	NY-client-reinsurance-association-of-america-consumer-technology-association-public-consulting-group-llc-wireless-infrastructure-association-financial-industry-regulatory-authority-inc-inmar-rx-solutions-inc-opus-inspection-inc-association-for-consumer-debt-relief-equipment-leasing-and-finance-association-deere-company-cnh-industrial-america-llc-the-michael-j-fox-foundation-for-parkinson-s-research-association-of-health-information-outsourcing-services-ahios-trane-technologies-novelis-vsp-vision-inc-datavant-neogames-us-llp-american-association-of-orthodontists-aao-epr-leadership-forum-ingka-procurement-llc	54000
